"ip","app","device","os","channel","is_attributed","hour","minute","second"
116597,2,1,15,219,0,12,33,15
74515,22,1,18,116,0,2,48,35
133128,12,1,19,19,0,14,52,42
8625,9,1,18,232,0,13,34,20
32799,14,1,19,379,0,11,10,33
42821,3,1,32,211,0,5,23,56
33181,15,1,18,245,0,10,39,28
65676,7,2,13,101,0,10,30,57
333962,3,1,17,280,0,2,4,14
34067,1,1,22,452,0,3,33,1
157414,3,1,19,280,0,6,35,34
95820,21,1,13,128,0,22,38,54
37506,14,1,17,489,0,8,21,29
97444,14,1,18,349,0,14,7,48
121256,3,1,8,280,0,1,37,48
204209,12,1,13,265,0,22,31,39
974,21,1,19,128,0,5,51,54
78809,3,1,19,280,0,11,57,32
7246,12,1,19,259,0,18,57,51
73516,9,1,35,466,0,10,30,7
111121,12,1,13,178,0,2,52,8
95766,12,1,10,140,0,23,13,37
338130,3,1,13,280,0,5,28,30
70097,2,1,19,219,0,5,21,16
55977,11,1,19,319,0,9,27,41
89778,21,1,22,128,0,16,24,40
111438,18,1,19,121,0,13,9,18
125288,12,1,13,328,0,23,34,57
41113,23,1,17,153,0,2,22,42
102880,15,2,2,265,0,5,57,2
37703,14,1,13,416,0,0,36,28
32577,14,1,15,489,0,5,1,16
16916,21,1,47,128,0,0,47,37
106063,18,1,19,134,0,7,46,57
131278,70,0,24,243,0,0,45,52
61780,22,1,19,496,0,5,52,34
27027,14,1,17,401,0,13,45,12
37437,3,1,19,280,0,3,39,52
14290,23,1,19,153,0,6,20,14
100309,12,1,13,265,0,13,32,11
46416,11,1,13,325,0,13,57,31
48240,3,1,13,205,0,1,20,36
27234,24,1,19,105,0,12,54,24
5314,15,1,22,153,0,15,32,21
102515,21,1,19,128,0,9,54,10
34492,25,1,22,259,0,12,13,37
75171,2,1,19,435,0,22,28,20
48104,3,1,1,137,0,0,56,44
73994,3,1,19,115,0,19,58,40
256144,3,1,12,371,0,0,25,33
75786,15,1,49,245,0,16,55,55
39834,1,1,19,134,0,13,49,10
3591,3,1,19,173,0,5,47,44
48384,36,1,13,373,0,13,41,32
86105,3,1,13,317,0,7,25,9
23203,18,1,19,107,0,12,58,28
40342,3,1,35,280,0,7,22,16
40924,8,1,16,145,0,10,32,20
87783,3,1,37,280,0,0,45,31
105216,18,3543,748,107,0,16,41,50
121209,2,1,37,237,0,7,7,18
59899,27,1,17,153,0,23,19,39
203031,9,1,12,442,0,10,19,17
198652,1,1,17,134,0,1,27,22
102917,3,1,13,280,0,11,10,14
45587,2,1,17,477,0,14,42,20
168236,14,1,16,401,0,6,28,10
31221,9,1,13,134,0,17,58,37
62140,3,1,13,280,0,2,43,24
54014,3,1,19,280,0,1,29,17
36750,14,1,19,379,0,3,55,51
207370,3,1,13,280,0,8,59,30
148601,14,1,13,134,0,2,14,17
118098,21,1,17,128,0,0,18,52
48212,2,1,13,237,0,6,10,58
120709,3,1,6,135,0,12,42,35
25057,2,1,17,205,0,1,28,58
154226,6,1,42,125,0,9,53,13
25544,23,1,16,153,0,14,43,46
16287,21,1,13,232,0,3,41,30
130973,3,1,22,489,0,4,33,56
68707,12,1,16,178,0,4,52,16
91758,26,1,18,262,0,11,24,9
5314,21,2,47,128,0,11,52,26
20165,12,1,13,326,0,0,46,26
114939,15,1,13,386,0,1,40,37
73065,12,1,66,19,0,18,18,53
65113,26,1,19,266,0,11,35,29
45841,1,1,27,153,0,2,18,59
115585,3,1,17,280,0,2,6,37
50312,15,1,19,379,0,7,20,59
106537,2,1,19,477,0,7,19,12
15680,14,1,13,489,0,14,53,42
89637,3,1,25,211,0,9,18,45
133435,12,1,17,245,0,20,11,42
41232,21,2,18,128,0,6,43,52
101214,2,1,6,205,0,15,20,1
192149,18,1,16,121,0,10,47,18
277831,3,1,18,442,0,6,51,51
67439,12,1,13,259,0,6,1,20
100393,15,1,25,386,0,14,18,45
81643,25,1,13,259,0,16,46,47
106292,14,1,13,463,0,12,40,24
167013,1,1,17,439,0,14,33,47
116355,18,1,18,439,0,1,41,42
25057,12,1,9,245,0,2,32,57
18434,7,1,13,101,0,12,42,0
166160,12,1,15,105,0,13,1,46
3461,14,1,57,224,0,20,50,15
27232,2,1,19,237,0,9,25,47
135457,18,1,19,134,0,7,13,23
106200,12,1,15,328,0,7,2,16
31959,9,2,17,215,0,3,27,3
175854,12,2,9,259,0,16,57,10
119369,14,1,23,480,0,13,2,37
58415,22,2,13,496,0,5,13,42
93054,2,1,6,477,0,3,15,33
125549,9,1,13,334,0,0,16,22
46943,14,1,14,439,0,0,52,52
42237,3,1,13,280,0,14,34,51
80058,23,1,13,153,0,4,21,59
45843,9,1,18,442,0,16,41,30
79834,17,1,8,128,0,15,16,8
102315,3,1,53,280,0,6,54,43
31444,18,1,13,107,0,13,30,7
43112,8,1,19,145,0,6,35,49
121472,15,1,19,412,0,13,20,56
63787,9,1,19,244,0,14,11,29
170923,13,1,17,400,0,0,47,48
123701,14,1,22,439,0,12,19,29
112525,12,1,13,265,0,9,28,56
6414,18,2,10,121,0,15,33,38
8992,14,1,19,379,0,17,59,45
353020,7,2,15,101,0,11,26,4
181611,23,1,20,153,0,1,5,8
111087,3,1,13,211,0,13,55,18
79425,6,1,41,125,0,0,22,5
259567,20,1,22,259,0,8,38,33
49582,3,1,18,280,0,7,11,39
52288,12,2,13,265,0,10,16,7
228902,9,1,13,391,0,4,5,50
45121,5,1,22,377,0,11,32,25
255687,3,1,13,280,0,7,57,34
272070,18,1,15,107,0,3,1,43
200058,2,1,19,212,0,10,51,34
156575,24,1,35,178,0,14,12,26
117923,14,1,19,379,0,14,36,24
49602,15,1,18,245,0,12,37,46
119848,23,1,22,153,0,0,33,45
105475,14,1,20,480,0,8,36,9
64502,9,1,13,215,0,12,26,2
95463,12,1,18,259,0,5,29,6
70308,32,1,64,376,0,5,46,9
63712,3,1,18,211,0,12,7,11
102129,9,1,13,244,0,9,56,3
13579,3,1,17,280,0,6,34,18
48969,15,1,9,245,0,4,12,58
31440,3,1,8,442,0,12,12,48
285594,2,1,3,205,0,5,47,54
81513,3,1,17,137,0,13,44,16
108803,2,1,6,435,0,14,25,29
45117,3,1,13,280,0,10,28,35
2761,7,1,19,101,0,11,7,17
202675,18,1,13,376,0,2,19,49
38666,2,1,20,122,0,23,57,44
150157,23,1,8,153,0,6,49,2
199908,18,1,19,107,0,9,16,0
170136,15,1,18,245,0,14,10,7
187854,1,1,19,153,0,4,35,34
118229,9,1,19,258,0,3,0,7
12402,14,1,19,480,0,11,59,18
38609,3,1,10,280,0,11,14,2
4988,3,1,10,280,0,3,49,44
118019,3,1,11,280,0,4,3,19
149556,18,1,22,134,0,10,53,21
144825,3,1,47,173,0,4,4,11
226914,15,1,20,412,0,14,30,36
18075,13,1,13,477,0,1,35,33
48337,18,1,23,134,0,8,13,5
26350,11,1,36,319,0,10,47,11
95766,18,1,41,134,0,4,57,3
34944,12,1,11,497,0,13,26,49
1815,2,1,15,435,0,16,7,12
12379,3,1,17,280,0,11,47,29
91712,2,1,10,205,0,5,59,24
41463,2,1,11,469,0,11,2,5
55729,12,1,19,178,0,12,57,45
142636,26,1,14,121,0,0,33,13
2714,9,1,13,215,0,10,28,57
93230,2,1,17,205,0,22,49,23
54525,3,1,13,379,0,3,19,43
5314,14,1,22,113,0,2,9,43
206430,3,1,19,402,0,3,52,3
38069,8,1,19,145,0,8,28,45
51495,14,1,19,379,0,9,49,17
59508,11,1,9,122,0,3,37,1
21403,9,1,27,448,0,5,5,29
76822,2,1,13,477,0,6,52,20
41584,3,1,19,409,0,15,34,49
103147,9,1,19,445,0,6,10,50
129667,9,1,6,215,0,0,25,41
307445,28,1,13,135,0,22,1,49
42149,2,1,3,435,0,4,37,11
168178,3,1,14,280,0,4,35,27
67910,12,1,14,481,0,2,28,25
77117,27,1,19,153,0,2,59,19
158491,14,1,19,134,0,14,22,11
111025,28,1,58,135,0,5,34,23
39561,18,1,13,107,0,11,27,33
114915,22,1,13,496,0,4,53,39
26876,12,1,6,245,0,16,12,20
118970,15,1,19,245,0,8,50,7
197789,3,1,13,417,0,16,9,26
197177,3,1,1,280,0,16,6,17
45463,3,1,13,480,0,4,6,23
202128,14,1,19,349,0,15,24,28
41287,9,1,13,466,0,20,4,29
31240,2,1,37,364,0,9,47,39
63093,26,1,28,121,0,14,46,31
34396,12,1,10,328,0,0,41,32
46351,2,1,19,435,0,23,38,26
120789,9,1,13,466,0,15,5,31
146060,21,1,14,128,0,16,10,3
110032,3,1,22,379,0,12,2,50
8314,2,1,13,469,0,1,29,0
91274,15,1,20,245,0,16,47,47
125222,3,2,19,211,0,3,51,17
81263,12,1,9,259,0,17,35,16
22352,2,1,22,236,0,2,24,15
37145,12,1,13,265,0,11,11,30
56285,9,1,18,442,0,13,11,58
203383,3,1,13,280,0,5,50,19
91734,18,1,42,107,0,5,0,9
84793,2,1,20,435,0,5,56,37
79881,28,1,13,317,0,9,9,23
95222,64,1,18,459,0,2,33,42
77182,12,1,10,135,0,11,32,58
14285,9,1,46,448,0,11,0,14
49582,3,1,19,280,0,14,14,7
198707,2,1,19,237,0,5,35,8
87879,3,1,17,424,0,14,9,19
168863,2,1,20,452,0,15,9,49
21074,27,1,9,153,0,5,27,16
49426,9,1,13,244,0,13,37,47
83668,3,1,23,211,0,7,3,23
5299,18,1,41,439,0,12,32,42
24962,13,1,32,477,0,8,18,31
32472,20,1,13,478,0,6,1,14
43928,3,1,37,452,0,9,14,46
8208,12,1,13,265,0,23,12,53
71740,12,1,19,497,0,10,28,25
101342,9,1,17,134,0,6,47,33
7275,9,1,13,232,0,1,12,41
101424,13,1,19,469,0,10,11,0
116384,14,1,12,463,0,0,10,58
81412,9,1,10,244,0,15,38,25
87012,9,1,10,442,0,17,36,27
37776,12,1,17,328,0,5,31,19
212322,3,1,17,211,0,8,59,36
345224,9,1,20,466,0,4,20,26
35317,14,1,13,134,0,11,12,29
161341,18,1,13,121,0,17,46,51
10716,12,1,26,178,0,0,54,22
4744,1,1,4,134,0,6,24,53
120721,1,1,13,134,0,21,40,57
118582,14,1,17,489,0,14,19,10
105679,12,1,13,497,0,14,48,46
100275,12,1,13,245,0,3,58,43
120312,12,1,13,178,0,10,20,7
61566,6,1,18,125,0,14,59,15
170767,18,1,6,121,0,11,50,59
62954,18,1,26,439,0,14,30,58
2095,3,1,17,280,0,15,45,14
3196,3,1,20,280,0,6,7,58
121966,12,1,37,242,0,6,48,17
175506,15,1,6,245,0,6,12,13
67772,12,1,19,326,0,9,26,5
93430,3,1,19,280,0,5,48,9
47273,15,1,13,315,0,11,18,39
191797,23,1,19,153,0,16,46,28
79740,18,1,22,439,0,14,16,25
113497,2,1,9,452,0,6,29,45
73487,12,1,26,259,0,1,55,31
183004,1,1,16,439,0,11,10,7
122868,8,1,15,145,0,7,15,24
81419,9,1,19,466,0,13,53,49
43827,3,1,20,135,0,10,31,36
82069,13,1,13,477,0,11,0,41
73487,15,1,13,245,0,2,5,1
33703,12,1,41,245,0,15,15,40
60298,9,1,25,466,0,0,20,41
213553,3,1,22,317,0,7,32,39
149223,14,1,20,379,0,5,19,40
24000,18,1,18,107,0,15,29,25
37515,12,1,13,19,0,7,15,42
5348,15,2,36,386,0,5,36,49
18927,3,1,17,280,0,22,59,7
198573,18,1,18,107,0,12,26,53
209663,2,2,10,205,0,8,15,35
50131,3,1,6,137,0,15,34,31
87073,28,1,13,135,0,10,54,51
76880,21,1,20,232,0,12,23,41
66184,18,1,19,107,0,0,33,2
11540,18,1,18,107,0,2,2,15
334383,15,1,19,111,0,9,25,8
64187,3,1,23,480,0,15,26,17
25009,3,2,49,421,0,15,26,57
93011,12,1,19,265,0,11,19,30
12524,2,1,17,435,0,2,29,8
124166,11,1,18,137,0,5,57,29
64047,21,1,27,128,0,6,45,57
119422,2,1,13,212,0,8,22,51
114719,47,1,17,484,0,12,39,25
119693,3,1,17,135,0,6,56,59
117021,2,1,25,477,0,15,57,49
7944,21,1,6,128,0,4,9,48
68930,1,1,16,13,0,2,34,33
43476,18,1,9,107,0,23,44,44
83860,13,1,27,400,0,8,56,47
81922,3,1,41,280,0,0,51,38
202524,8,1,16,145,0,2,58,28
275009,18,1,13,107,0,13,38,51
119531,15,1,18,379,0,23,53,31
32703,18,1,19,134,0,7,41,59
273562,3,1,13,280,0,5,35,15
29785,3,1,19,280,0,7,58,25
84182,14,1,20,349,0,3,23,49
104838,9,1,19,334,0,10,58,18
188863,12,1,1,178,0,8,57,5
230256,12,1,19,105,0,1,7,17
5641,1,1,8,134,0,7,23,48
111299,18,1,1,107,0,2,40,8
44067,6,1,13,459,0,9,49,2
178928,21,1,19,128,0,6,58,52
199672,12,1,17,178,0,7,44,0
32487,9,2,65,442,0,18,17,37
27794,12,1,13,259,0,15,25,36
183319,9,1,19,334,0,4,16,35
68963,14,1,19,489,0,3,15,34
55931,2,1,9,469,0,22,56,45
113563,1,1,19,118,0,0,24,34
105429,8,1,10,145,0,6,9,9
50565,15,1,19,245,0,16,17,17
73516,3,1,1,153,0,8,30,43
164128,3,1,19,135,0,7,14,46
3262,3,1,41,211,0,20,53,32
83774,12,1,13,259,0,13,37,59
157880,15,1,13,315,0,15,10,28
76012,3,1,41,280,0,13,27,50
35568,12,1,23,340,0,14,4,11
11797,3,1,22,280,0,10,30,49
37852,26,1,19,121,0,23,41,42
56155,2,1,41,477,0,3,19,24
48282,9,1,11,215,0,22,43,0
118393,2,1,19,469,0,0,49,52
53843,8,1,6,145,0,0,16,25
205569,23,1,13,153,0,3,23,15
98344,8,1,13,145,0,13,49,7
123819,22,1,8,116,0,10,49,10
95196,12,1,6,259,0,16,16,51
49602,9,1,10,442,0,15,53,19
208669,26,1,13,266,0,9,57,7
54157,3,1,13,280,0,11,10,45
69266,2,1,13,377,0,3,57,13
38604,12,1,22,178,0,16,9,34
192120,22,1,22,496,0,8,26,39
105964,18,1,15,107,0,3,27,25
109240,3,1,13,480,0,8,58,8
29678,12,1,1,178,0,5,51,29
111638,9,1,27,442,0,8,57,18
100712,3,1,19,442,0,9,13,24
7749,3,1,17,115,0,2,47,53
116530,5,1,19,377,0,23,18,6
110472,3,1,3,280,0,2,58,12
255,9,1,66,215,0,10,39,33
103115,2,1,13,477,0,8,38,24
59062,11,1,53,325,0,23,0,28
110589,6,1,6,459,0,23,3,34
105475,6,1,25,459,0,12,21,40
109458,15,1,19,245,0,3,7,14
201930,2,1,18,236,0,5,36,12
174608,2,1,13,477,0,1,0,40
15335,2,1,13,122,0,13,27,30
208260,24,1,17,105,0,5,5,21
100212,24,1,10,105,0,14,37,56
46648,2,1,22,122,0,15,28,9
144427,9,1,31,489,0,1,39,37
139943,12,1,13,259,0,11,0,26
53454,14,1,13,134,0,4,12,40
3241,8,1,13,145,0,23,55,26
40342,9,1,6,466,0,15,0,41
75727,15,1,17,245,0,13,1,22
78959,18,1,25,126,0,17,35,18
181830,22,1,13,116,0,8,1,43
118950,3,1,13,280,0,2,10,35
103106,12,1,20,265,0,10,21,30
58442,3,1,18,280,0,6,30,35
280824,3,1,13,280,0,6,21,56
29865,12,1,19,328,0,0,51,50
114878,2,1,19,205,0,23,41,52
43661,13,1,13,477,0,22,58,6
70446,3,1,22,211,0,3,44,9
129434,29,1,13,343,0,22,15,28
59508,18,1,22,107,0,14,17,25
44615,11,1,10,325,0,19,20,28
108881,10,1,19,377,0,23,10,16
122432,9,1,17,134,0,5,28,28
4451,27,1,8,153,0,0,2,15
19819,1,1,13,377,0,23,6,28
240848,18,1,17,107,0,3,41,59
29540,8,1,13,145,0,9,13,15
85625,2,1,19,477,0,10,24,59
53454,12,1,37,265,0,16,54,24
16426,15,1,41,315,0,14,13,4
5314,3,1,27,137,0,4,37,33
154891,2,1,19,452,0,3,28,16
73302,3,1,53,489,0,22,47,55
50374,3,1,19,452,0,7,55,29
91040,1,1,35,153,0,10,6,21
77970,27,1,18,153,0,5,5,25
50560,3,1,22,280,0,11,30,5
88743,7,1,19,101,0,6,50,37
5314,9,1,18,107,0,11,35,31
94031,8,1,17,145,0,9,58,56
8391,13,1,14,477,0,15,28,28
55852,14,1,17,463,0,7,7,42
123994,12,1,19,259,0,5,51,41
119531,12,2,13,178,0,9,0,59
82427,9,1,37,244,0,11,34,12
8171,9,1,17,445,0,22,8,28
118190,12,1,19,178,0,11,2,46
38692,3,1,19,280,0,4,7,29
21894,13,1,18,477,0,3,18,8
73487,18,1,20,107,0,7,24,28
5729,9,1,8,466,0,11,26,14
102264,9,1,13,445,0,16,35,43
154431,18,1,20,107,0,23,6,1
76460,3,1,3,280,0,0,59,31
99761,15,1,19,3,0,4,38,56
22978,3,1,19,280,0,3,39,31
70896,8,1,19,145,0,10,49,42
156608,3,1,20,280,0,4,32,23
115230,18,1,13,107,0,15,15,15
8049,3,1,14,280,0,1,49,22
121357,14,1,13,442,0,13,2,9
88050,15,1,41,480,0,4,30,57
90469,15,1,13,245,0,16,35,0
27993,9,1,15,253,0,2,8,40
200358,15,1,13,153,0,5,42,3
79857,8,1,3,145,0,4,41,29
141171,12,1,13,328,0,23,1,10
72005,13,1,13,477,0,6,56,12
108918,9,1,13,134,0,2,51,51
79881,12,1,19,205,0,11,0,28
54541,14,1,17,401,0,8,21,44
15547,8,1,13,140,0,7,12,41
29748,9,1,16,334,0,13,39,10
36904,2,1,19,477,0,5,12,22
77048,2,1,13,237,0,12,44,46
10274,12,1,19,259,0,6,40,45
66033,9,1,8,334,0,17,41,54
28082,3,1,13,137,0,4,41,11
90855,12,1,13,259,0,15,4,43
50099,9,1,13,334,0,11,36,32
114235,1,2,79,125,0,15,2,13
73729,12,1,20,178,0,2,17,19
23183,20,1,14,259,0,18,8,53
172522,2,1,13,477,0,5,49,20
48961,3,1,25,452,0,5,6,3
169885,18,1,37,107,0,11,7,34
38442,2,1,13,219,0,4,40,47
132109,2,1,19,435,0,6,38,0
196391,15,1,10,245,0,8,19,8
110079,2,1,17,469,0,2,17,39
80987,18,1,19,439,0,22,33,58
79001,19,0,0,213,1,9,54,22
62916,18,1,17,376,0,17,4,12
70372,18,1,19,134,0,2,25,0
124325,23,1,22,153,0,1,22,6
89253,25,1,15,259,0,13,30,18
105475,2,1,19,401,0,7,28,7
51048,2,1,3,435,0,8,51,57
40440,7,1,19,101,0,10,54,48
158907,9,1,17,215,0,3,1,0
69145,15,1,32,245,0,4,43,55
50418,21,1,19,128,0,16,0,36
103115,12,1,18,265,0,16,53,52
37892,25,1,8,259,0,19,45,57
17149,18,1,27,134,0,13,0,55
24905,2,1,19,469,0,1,27,51
195797,26,1,19,266,0,9,0,48
10142,15,1,8,315,0,15,12,0
176128,2,1,13,237,0,5,0,55
20266,9,1,13,442,0,13,43,24
104496,7,1,10,101,0,4,3,38
199727,12,1,19,328,0,0,3,0
63457,21,1,17,232,0,15,30,50
37233,8,2,9,145,0,5,14,8
32612,26,1,10,266,0,6,7,27
79666,15,1,13,412,0,14,26,36
50863,3,1,9,379,0,20,49,33
81550,3,2,10,137,0,14,15,33
19960,24,1,18,105,0,17,5,19
37367,9,1,19,134,0,23,17,15
49548,3,1,16,205,0,23,0,1
205911,15,1,9,265,0,5,38,2
139002,3,1,19,280,0,3,24,29
121679,3,1,37,280,0,9,19,10
67751,17,1,18,134,0,16,35,0
7567,3,1,18,489,0,3,41,48
197347,12,1,17,497,0,4,43,56
16240,2,1,19,477,0,14,17,52
72638,18,1,19,134,0,0,27,43
25705,2,1,10,205,0,13,31,4
56439,2,1,13,477,0,6,25,8
219319,18,1,18,107,0,3,6,50
89786,3,1,12,137,0,9,3,31
8557,18,1,20,107,0,16,3,3
22572,9,1,13,234,0,7,33,46
197393,13,1,13,477,0,11,33,11
10041,18,1,22,439,0,5,1,5
21789,3,1,19,280,0,1,0,28
88706,10,1,8,377,0,17,42,35
7346,3,1,18,489,0,23,31,5
331335,18,1,9,107,0,12,10,53
95718,15,1,13,111,0,4,58,20
208920,23,1,13,153,0,1,18,44
211915,18,1,13,121,0,17,37,32
46805,12,2,79,265,0,11,15,58
119262,3,1,10,480,0,15,12,17
6828,15,1,19,278,0,8,13,14
37972,2,2,14,122,0,11,50,13
350186,9,2,2,466,0,1,55,48
43447,9,1,20,215,0,11,7,18
123945,3,1,8,280,0,15,55,15
38265,3,1,13,280,0,5,59,2
119349,1,1,40,101,0,14,36,16
44536,3,1,19,280,0,2,23,53
62670,12,1,22,19,0,23,55,40
45745,12,1,22,212,0,12,40,8
62440,32,1,13,376,0,6,40,18
265596,18,1,22,134,0,9,30,38
118722,12,1,19,178,0,1,43,57
179883,3,1,13,115,0,16,19,23
191961,25,1,41,259,0,7,51,2
111153,3,1,13,280,0,6,20,23
3994,3,1,10,489,0,7,46,2
183043,14,1,53,489,0,11,26,41
95442,12,1,17,265,0,23,38,19
11793,9,1,19,215,0,6,3,46
125204,12,1,19,205,0,4,7,37
49602,3,1,13,137,0,12,42,46
124528,6,1,18,459,0,15,54,13
31061,2,1,13,364,0,1,49,37
66013,1,1,20,134,0,7,28,46
77537,3,1,20,280,0,5,18,23
4442,9,1,8,258,0,12,56,27
78504,13,1,13,477,0,0,57,3
57896,12,1,13,265,0,15,8,17
201307,3,1,3,379,0,10,17,25
73516,12,1,13,326,0,1,31,19
71863,64,1,17,459,0,8,0,43
23038,15,1,13,379,0,2,52,51
178873,2,1,20,205,0,14,52,24
64400,18,1,35,121,0,22,18,58
91712,13,1,19,477,0,15,46,12
285739,18,1,3,134,0,1,51,26
54895,3,1,19,442,0,17,58,14
49851,3,1,17,424,0,5,48,8
48282,3,1,19,19,0,13,53,43
54142,2,1,109,469,0,11,57,48
109723,18,1,19,121,0,17,28,40
50223,2,1,15,236,0,7,2,0
39453,2,1,13,258,0,0,29,33
85856,15,1,22,265,0,5,15,12
102456,9,1,17,232,0,11,33,55
76637,23,1,13,153,0,11,33,6
175433,18,1,13,121,0,3,43,54
93021,15,1,9,245,0,4,50,35
95766,11,1,40,319,0,11,41,27
188812,15,1,20,265,0,9,56,2
116055,18,1,6,439,0,0,52,46
96044,18,1,6,107,0,10,4,0
339364,9,1,28,334,0,2,45,25
77772,20,1,58,259,0,13,32,36
240210,3,1,8,280,0,10,47,40
140691,2,1,13,452,0,17,13,52
114116,26,1,12,266,0,0,34,44
4295,2,1,6,205,0,3,2,26
69020,9,1,18,127,0,14,15,23
130856,18,1,13,107,0,9,57,47
171606,27,1,10,122,0,5,18,21
356470,7,1,13,101,0,11,10,7
40077,9,1,22,134,0,16,43,42
123607,1,1,12,150,0,13,50,44
75644,13,1,18,400,0,12,0,2
283432,3,1,19,115,0,8,59,30
114734,3,1,8,280,0,4,41,55
203220,2,2,9,364,0,12,33,59
106598,3,1,1,205,0,4,20,44
231128,12,1,17,245,0,1,24,12
126079,20,1,13,259,0,1,38,19
30991,3,1,23,211,0,15,14,43
101455,18,1,12,107,0,12,55,41
55852,12,1,19,178,0,22,57,51
60041,8,1,10,145,0,7,53,10
68418,2,1,47,477,0,13,32,14
54418,19,0,0,347,0,10,50,33
131029,19,0,0,343,1,10,58,46
64696,1,1,6,135,0,4,33,7
302281,14,1,31,439,0,4,4,38
97100,3,1,18,480,0,11,25,4
49208,9,1,19,107,0,9,58,55
48712,9,1,22,232,0,1,21,23
49082,23,1,47,153,0,3,30,23
22117,3,1,37,480,0,15,35,45
137052,18,1,18,121,0,22,50,25
4389,3,1,20,280,0,0,47,13
63881,12,1,12,340,0,7,45,11
64639,18,1,40,107,0,8,20,30
103180,14,1,17,439,0,1,32,43
33267,2,1,19,219,0,9,46,15
118474,2,1,19,477,0,17,38,5
64588,3,1,8,480,0,23,53,20
97425,15,1,28,265,0,10,56,22
91574,24,2,17,178,0,15,1,53
171687,1,1,13,452,0,0,20,49
7567,3,1,15,280,0,2,5,33
76339,18,1,47,439,0,14,39,13
260218,15,1,19,379,0,16,9,34
45925,11,1,70,487,0,14,16,23
142484,27,1,3,153,0,10,55,40
205096,2,1,14,258,0,1,54,20
7699,1,1,13,178,0,5,0,56
30372,2,1,17,237,0,6,4,47
70656,15,1,13,245,0,16,20,50
78422,25,1,13,259,0,23,11,35
138502,3,1,13,173,0,10,25,37
99777,12,1,13,265,0,1,22,56
113236,3,1,6,19,0,6,15,46
202617,15,1,18,245,0,6,37,57
31356,26,1,11,477,0,13,17,56
168284,12,1,17,265,0,4,50,17
90976,14,1,19,480,0,10,21,58
66849,3,2,19,280,0,9,10,5
131635,2,1,19,205,0,4,33,49
89486,9,1,10,232,0,10,27,11
104032,2,1,13,477,0,15,55,23
158793,2,1,17,205,0,10,37,0
76529,2,1,13,469,0,10,28,24
99187,2,1,19,122,0,3,46,34
176380,2,1,13,452,0,8,8,3
48212,3,1,2,30,0,10,49,37
46549,18,1,19,439,0,1,1,27
100176,18,1,16,376,0,8,54,6
196953,3,1,19,280,0,1,5,14
122048,3,1,1,115,0,9,19,7
291820,12,2,27,140,0,13,56,55
44536,2,1,19,205,0,22,25,57
53715,55,1,41,406,0,14,59,47
48282,12,2,9,178,0,9,46,42
72833,3,1,19,135,0,16,55,37
25705,2,1,19,205,0,22,53,12
79166,14,1,3,401,0,6,19,36
25818,9,2,36,244,0,23,32,9
191106,15,1,13,315,0,23,42,6
81239,26,1,8,121,0,11,26,35
2321,14,1,28,442,0,11,4,25
31331,14,1,17,463,0,13,13,46
89575,2,1,10,219,0,5,57,17
93641,15,1,17,430,0,3,52,21
65897,1,1,27,377,0,23,37,19
77949,3,1,41,211,0,14,21,39
96163,22,1,22,116,0,10,2,58
166507,27,1,47,153,0,2,31,40
51111,12,1,1,205,0,22,41,42
109670,3,1,18,409,0,10,51,15
86767,3,2,18,211,0,6,53,16
41179,14,1,18,379,0,17,7,40
40352,19,0,0,213,1,22,19,3
183321,12,1,8,19,0,19,3,2
57802,12,1,13,340,0,8,8,32
73595,9,1,13,134,0,8,12,26
102467,26,1,13,121,0,23,45,53
35973,13,1,32,400,0,5,17,11
62906,1,2,25,134,0,13,15,40
119585,12,1,32,259,0,6,59,15
38388,2,1,22,377,0,0,32,9
230284,3,1,20,173,0,4,26,18
241284,3,1,19,19,0,4,56,48
109425,9,1,13,215,0,8,26,4
17149,18,1,19,107,0,12,41,13
4886,18,1,19,107,0,14,14,20
11694,11,1,19,219,0,8,10,0
77523,1,1,20,153,0,6,0,32
259137,18,1,1,121,0,16,31,54
258646,12,1,11,409,0,15,20,42
118563,12,1,3,328,0,5,28,5
49386,21,1,8,232,0,14,19,56
106781,9,1,13,466,0,12,14,53
17816,7,1,15,101,0,5,30,29
234549,2,1,19,364,0,11,52,26
259593,12,1,12,178,0,6,35,49
85644,14,1,19,118,0,13,51,6
31247,21,1,18,128,0,10,24,23
178538,9,1,22,127,0,12,31,41
21453,15,1,13,430,0,3,38,35
99534,12,1,8,245,0,21,38,38
68471,3,1,12,280,0,11,1,51
55675,3,2,9,280,0,13,3,54
30647,2,1,13,317,0,10,52,48
44493,3,1,19,280,0,8,44,13
91006,2,1,19,243,0,15,13,41
83127,18,1,6,107,0,17,25,5
150251,24,1,19,178,0,22,55,57
175837,2,1,19,205,0,6,53,45
140149,26,1,8,121,0,12,24,22
55117,1,1,19,153,0,9,30,5
100203,3,1,22,280,0,4,21,56
16667,18,1,13,439,0,3,32,28
274109,14,1,13,463,0,13,4,11
75868,3,1,19,452,0,14,11,21
101183,3,1,16,19,0,0,28,11
100629,15,1,35,386,0,4,48,15
92789,12,1,22,245,0,6,40,34
249030,14,1,19,401,0,7,34,18
52987,3,1,17,489,0,3,13,22
81674,18,1,10,121,0,15,2,55
81327,9,1,25,489,0,13,38,49
105485,2,1,19,205,0,16,29,39
76885,12,1,25,245,0,22,47,16
76917,3,1,53,280,0,12,45,35
123739,2,1,19,435,0,6,6,30
21345,14,1,23,442,0,7,20,4
140863,12,1,19,212,0,6,46,47
